step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
7186,638440,28744,0.003923045113139317,1.0,1.0,,,,,
7187,638508,28748,0.005554517752838119,1.0,1.0,,,,,
7188,638576,28752,0.004445368684816131,1.0,1.0,,,,,
7189,638676,28756,0.004513325322003989,1.0,1.0,,,,,
7190,638776,28760,0.004141212682045249,1.0,1.0,,,,,
7191,638908,28764,0.0027261088697477834,1.0,1.0,,,,,
7192,639008,28768,0.0035502338032564512,1.0,1.0,,,,,
7193,639108,28772,0.0038802084981526797,1.0,1.0,0.009138809048261356,1.0,1.0,,
7194,639176,28776,0.004686509434010038,1.0,1.0,,,,,
7195,639276,28780,0.004027910538393081,1.0,1.0,,,,,
7196,639376,28784,0.004353372927399134,1.0,1.0,,,,,
7197,639476,28788,0.004806243848805322,1.0,1.0,,,,,
7198,639576,28792,0.0033920768244452876,1.0,1.0,,,,,
7199,639676,28796,0.0038710371403346913,1.0,1.0,,,,,
7200,639776,28800,0.0037732397883193866,1.0,1.0,,,,,
7201,639876,28804,0.003039104206090854,1.0,1.0,0.00889024514812057,1.0,1.0,,
7202,639976,28808,0.00292536144975532,1.0,1.0,,,,,
7203,640044,28812,0.004877277369772637,1.0,1.0,,,,,
7204,640112,28816,0.004642267618318288,1.0,1.0,,,,,
7205,640180,28820,0.0061807951062993385,1.0,1.0,,,,,
7206,640280,28824,0.003965492295756009,1.0,1.0,,,,,
7207,640380,28828,0.0035811222593632413,1.0,1.0,,,,,
7208,640448,28832,0.005632882329423091,1.0,1.0,,,,,
7209,640548,28836,0.0036747957340919103,1.0,1.0,0.009827589949446007,1.0,1.0,,
7210,640648,28840,0.004068420614233545,1.0,1.0,,,,,
7211,640748,28844,0.003561509623354416,1.0,1.0,,,,,
7212,640848,28848,0.0035903582627636378,1.0,1.0,,,,,
7213,640948,28852,0.004027471762677759,1.0,1.0,,,,,
7214,641016,28856,0.005344314905829093,1.0,1.0,,,,,
7215,641084,28860,0.005645969978378336,1.0,1.0,,,,,
7216,641152,28864,0.005659178027617189,1.0,1.0,,,,,
7217,641252,28868,0.0037253089369310346,1.0,1.0,0.014295994146874939,1.0,1.0,,
7218,641320,28872,0.0059428808400321395,1.0,1.0,,,,,
7219,641388,28876,0.005269425843759761,1.0,1.0,,,,,
7220,641456,28880,0.006288649758556319,1.0,1.0,,,,,
7221,641556,28884,0.0033578035845460087,1.0,1.0,,,,,
7222,641656,28888,0.003635898055482282,1.0,1.0,,,,,
7223,641756,28892,0.004337615905412869,1.0,1.0,,,,,
7224,641856,28896,0.003758930364204834,1.0,1.0,,,,,
7225,641924,28900,0.004386625523370713,1.0,1.0,0.009049087239162246,1.0,1.0,,
7226,642024,28904,0.004299566744421561,1.0,1.0,,,,,
7227,642124,28908,0.003739113734940389,1.0,1.0,,,,,
7228,642224,28912,0.004445921130943726,1.0,1.0,,,,,
7229,642356,28916,0.003142058561184857,1.0,1.0,,,,,
7230,642456,28920,0.004156766726386068,1.0,1.0,,,,,
7231,642556,28924,0.004021157157259997,1.0,1.0,,,,,
7232,642656,28928,0.0041996707900460815,1.0,1.0,,,,,
7233,642724,28932,0.005654661766856348,1.0,1.0,0.007518483624030025,1.0,1.0,,
7234,642792,28936,0.00468777804184585,1.0,1.0,,,,,
7235,642892,28940,0.0039993561238516285,1.0,1.0,,,,,
7236,642992,28944,0.00481460624218568,1.0,1.0,,,,,
7237,643060,28948,0.005058215695455327,1.0,1.0,,,,,
7238,643160,28952,0.0037222291645583935,1.0,1.0,,,,,
7239,643228,28956,0.006120661578862255,1.0,1.0,,,,,
7240,643296,28960,0.005600550562009055,1.0,1.0,,,,,
7241,643396,28964,0.0031504926814459335,1.0,1.0,0.009532841228307696,1.0,1.0,,
7242,643464,28968,0.005142091704986979,1.0,1.0,,,,,
7243,643564,28972,0.0038010664805043348,1.0,1.0,,,,,
7244,643664,28976,0.00878493925207107,1.0,1.0,,,,,
7245,643764,28980,0.0033485597966237354,1.0,1.0,,,,,
7246,643864,28984,0.004353099123796691,1.0,1.0,,,,,
7247,643932,28988,0.004425782126569118,1.0,1.0,,,,,
7248,644000,28992,0.005669449366431944,1.0,1.0,,,,,
7249,644100,28996,0.004684544988533439,1.0,1.0,0.007832924737165677,1.0,1.0,,
7250,644200,29000,0.004228926700290264,1.0,1.0,,,,,
7251,644300,29004,0.004013088770716446,1.0,1.0,,,,,
7252,644368,29008,0.004042021040690826,1.0,1.0,,,,,
7253,644436,29012,0.004472973484025396,1.0,1.0,,,,,
7254,644536,29016,0.004391780556707281,1.0,1.0,,,,,
7255,644604,29020,0.005600604199731194,1.0,1.0,,,,,
7256,644672,29024,0.006277113514069113,1.0,1.0,,,,,
7257,644740,29028,0.006097116723492455,1.0,1.0,0.008068732120472337,1.0,1.0,,
7258,644840,29032,0.003541716994560271,1.0,1.0,,,,,
7259,644940,29036,0.003962543902067632,1.0,1.0,,,,,
7260,645040,29040,0.004090461510507601,1.0,1.0,,,,,
7261,645140,29044,0.0036519219730905186,1.0,1.0,,,,,
7262,645240,29048,0.004261217587444922,1.0,1.0,,,,,
7263,645340,29052,0.004467018899634941,1.0,1.0,,,,,
7264,645408,29056,0.005988679462166,1.0,1.0,,,,,
7265,645508,29060,0.0035563097327047087,1.0,1.0,0.010103954276203756,1.0,1.0,,
7266,645576,29064,0.006802377497505675,1.0,1.0,,,,,
7267,645644,29068,0.0057566227400264935,1.0,1.0,,,,,
7268,645744,29072,0.004572632887680518,1.0,1.0,,,,,
7269,645844,29076,0.0032855331012027968,1.0,1.0,,,,,
7270,645912,29080,0.005318970891170674,1.0,1.0,,,,,
7271,645980,29084,0.006338080515465131,1.0,1.0,,,,,
7272,646080,29088,0.0032093357646753693,1.0,1.0,,,,,
7273,646180,29092,0.0037812008028026444,1.0,1.0,0.009640785603683933,1.0,1.0,,
7274,646280,29096,0.0050254766996374834,1.0,1.0,,,,,
7275,646348,29100,0.005612186510134079,1.0,1.0,,,,,
7276,646448,29104,0.004152169174305301,1.0,1.0,,,,,
7277,646548,29108,0.003892834561682009,1.0,1.0,,,,,
7278,646648,29112,0.0037259594953727424,1.0,1.0,,,,,
7279,646748,29116,0.00409121640280997,1.0,1.0,,,,,
7280,646848,29120,0.0038795934466188463,1.0,1.0,,,,,
7281,646948,29124,0.004041800112408965,1.0,1.0,0.008618200694019678,1.0,1.0,,
7282,647048,29128,0.004440385925115559,1.0,1.0,,,,,
7283,647148,29132,0.00392593721857826,1.0,1.0,,,,,
7284,647216,29136,0.005868055620044138,1.0,1.0,,,,,
7285,647316,29140,0.003221025835461302,1.0,1.0,,,,,
7286,647416,29144,0.004026061963103108,1.0,1.0,,,,,
7287,647516,29148,0.004774104425712569,1.0,1.0,,,,,
7288,647616,29152,0.004378721035736224,1.0,1.0,,,,,
7289,647716,29156,0.0038137884007469706,1.0,1.0,0.007510936566805898,1.0,1.0,,
7290,647784,29160,0.004920392715151216,1.0,1.0,,,,,
7291,647884,29164,0.003824099835982817,1.0,1.0,,,,,
7292,647952,29168,0.005791491142404438,1.0,1.0,,,,,
7293,648020,29172,0.005219173741203009,1.0,1.0,,,,,
7294,648120,29176,0.003824128244298161,1.0,1.0,,,,,
7295,648220,29180,0.0038401487913958,1.0,1.0,,,,,
7296,648320,29184,0.004465442722385066,1.0,1.0,,,,,
7297,648420,29188,0.004239894124374891,1.0,1.0,0.0073003529801338035,1.0,1.0,,
7298,648488,29192,0.005336974843124578,1.0,1.0,,,,,
7299,648588,29196,0.003150628003621592,1.0,1.0,,,,,
7300,648688,29200,0.003544862346962201,1.0,1.0,,,,,
7301,648788,29204,0.0027956156644870223,1.0,1.0,,,,,
7302,648856,29208,0.0059830685561310815,1.0,1.0,,,,,
7303,648956,29212,0.004422513422827782,1.0,1.0,,,,,
7304,649088,29216,0.0035802314315918383,1.0,1.0,,,,,
7305,649156,29220,0.0050048087707375176,1.0,1.0,0.007742234147435019,1.0,1.0,,
7306,649224,29224,0.005828724561000023,1.0,1.0,,,,,
7307,649292,29228,0.005527695129238799,1.0,1.0,,,,,
7308,649392,29232,0.003309004775690075,1.0,1.0,,,,,
7309,649492,29236,0.004065918984434986,1.0,1.0,,,,,
7310,649592,29240,0.003800280696939549,1.0,1.0,,,,,
7311,649660,29244,0.006035430055656875,1.0,1.0,,,,,
7312,649760,29248,0.004043327405953854,1.0,1.0,,,,,
7313,649860,29252,0.0032447478721226632,1.0,1.0,0.007426750153948803,1.0,1.0,,
7314,649960,29256,0.0032049988857016667,1.0,1.0,,,,,
7315,650060,29260,0.0038538726152192496,1.0,1.0,,,,,
7316,650160,29264,0.004552459505985797,1.0,1.0,,,,,
7317,650228,29268,0.005938354580561667,1.0,1.0,,,,,
7318,650328,29272,0.003928983567744174,1.0,1.0,,,,,
7319,650428,29276,0.005197956965390287,1.0,1.0,,,,,
7320,650496,29280,0.0048661464647715745,1.0,1.0,,,,,
7321,650596,29284,0.0035244632799654595,1.0,1.0,0.008786519537760683,1.0,1.0,,
7322,650664,29288,0.006065261509408982,1.0,1.0,,,,,
7323,650764,29292,0.003522053333492703,1.0,1.0,,,,,
7324,650864,29296,0.0044088858579272435,1.0,1.0,,,,,
7325,650964,29300,0.0050579960544883335,1.0,1.0,,,,,
7326,651032,29304,0.005349799415887047,1.0,1.0,,,,,
7327,651100,29308,0.004981366036727985,1.0,1.0,,,,,
7328,651200,29312,0.0041355923250023475,1.0,1.0,,,,,
7329,651268,29316,0.005466577986108269,1.0,1.0,0.010170784269389834,1.0,1.0,,
7330,651368,29320,0.004156817389216568,1.0,1.0,,,,,
7331,651468,29324,0.0038686474931871116,1.0,1.0,,,,,
7332,651568,29328,0.004697952236074307,1.0,1.0,,,,,
7333,651636,29332,0.006050174686977607,1.0,1.0,,,,,
7334,651704,29336,0.005227841160038765,1.0,1.0,,,,,
7335,651772,29340,0.005697124534987008,1.0,1.0,,,,,
7336,651872,29344,0.0034632994446417904,1.0,1.0,,,,,
7337,651972,29348,0.003869272253587651,1.0,1.0,0.007591999038710018,1.0,1.0,,
7338,652072,29352,0.004197980677897212,1.0,1.0,,,,,
7339,652172,29356,0.0035277405577785596,1.0,1.0,,,,,
7340,652272,29360,0.0035810960453018965,1.0,1.0,,,,,
7341,652340,29364,0.005773626295409529,1.0,1.0,,,,,
7342,652440,29368,0.003049180167740998,1.0,1.0,,,,,
7343,652540,29372,0.003688172706039363,1.0,1.0,,,,,
7344,652640,29376,0.003198178412274283,1.0,1.0,,,,,
7345,652708,29380,0.006010401157445262,1.0,1.0,0.010617211392841854,1.0,1.0,,
7346,652808,29384,0.0039006982238186916,1.0,1.0,,,,,
7347,652908,29388,0.004076995366058393,1.0,1.0,,,,,
7348,653008,29392,0.004088495811821501,1.0,1.0,,,,,
7349,653108,29396,0.0035817037660340594,1.0,1.0,,,,,
7350,653176,29400,0.004871377562091786,1.0,1.0,,,,,
7351,653276,29404,0.0033200236082274862,1.0,1.0,,,,,
7352,653376,29408,0.0041114838947114525,1.0,1.0,,,,,
7353,653476,29412,0.003914631125738548,1.0,1.0,0.008354314898043697,1.0,1.0,,
7354,653544,29416,0.004874067970129827,1.0,1.0,,,,,
7355,653612,29420,0.004554433013846682,1.0,1.0,,,,,
7356,653680,29424,0.005829972362875795,1.0,1.0,,,,,
7357,653780,29428,0.0036228374680284206,1.0,1.0,,,,,
7358,653880,29432,0.003845533657301506,1.0,1.0,,,,,
7359,653948,29436,0.005236637711516465,1.0,1.0,,,,,
7360,654048,29440,0.004410278280375485,1.0,1.0,,,,,
7361,654116,29444,0.0060856184242658,1.0,1.0,0.009240644093274178,1.0,1.0,,
7362,654216,29448,0.00502763511359068,1.0,1.0,,,,,
7363,654348,29452,0.0032730954467325283,1.0,1.0,,,,,
7364,654448,29456,0.004172450348122952,1.0,1.0,,,,,
7365,654516,29460,0.00679650885928,1.0,1.0,,,,,
7366,654616,29464,0.0038296659942593926,1.0,1.0,,,,,
7367,654716,29468,0.004153839195637635,1.0,1.0,,,,,
7368,654816,29472,0.003029325220206805,1.0,1.0,,,,,
7369,654916,29476,0.003036681671547275,1.0,1.0,0.007034035929732188,1.0,1.0,,
7370,654984,29480,0.006064453640549212,1.0,1.0,,,,,
7371,655052,29484,0.005884270915123398,1.0,1.0,,,,,
7372,655152,29488,0.003580290743916491,1.0,1.0,,,,,
7373,655252,29492,0.003145418696765485,1.0,1.0,,,,,
7374,655352,29496,0.0033716424897680974,1.0,1.0,,,,,
7375,655452,29500,0.0037867691768476834,1.0,1.0,,,,,
7376,655552,29504,0.0035954480152240245,1.0,1.0,,,,,
7377,655652,29508,0.004199570950282456,1.0,1.0,0.01364237505492726,1.0,1.0,,
7378,655752,29512,0.003946670791159252,1.0,1.0,,,,,
7379,655852,29516,0.004270827984717881,1.0,1.0,,,,,
7380,655952,29520,0.0040920541207553705,1.0,1.0,,,,,
7381,656052,29524,0.004066651917916436,1.0,1.0,,,,,
7382,656120,29528,0.006376431837101794,1.0,1.0,,,,,
7383,656188,29532,0.0057073489526014145,1.0,1.0,,,,,
7384,656288,29536,0.0035600800223086547,1.0,1.0,,,,,
7385,656388,29540,0.0032452337552083387,1.0,1.0,0.007754093456116742,1.0,1.0,,
7386,656456,29544,0.0070419417134979624,1.0,1.0,,,,,
7387,656556,29548,0.004022191071532587,1.0,1.0,,,,,
7388,656656,29552,0.004693591958134083,1.0,1.0,,,,,
7389,656724,29556,0.00582338157148248,1.0,1.0,,,,,
7390,656792,29560,0.0064666397058260735,1.0,1.0,,,,,
7391,656860,29564,0.005832414091517783,1.0,1.0,,,,,
7392,656928,29568,0.006329372080481822,1.0,1.0,,,,,
7393,657028,29572,0.0036254883491353474,1.0,1.0,0.008801240711895293,1.0,1.0,,
7394,657096,29576,0.005888278248324257,1.0,1.0,,,,,
7395,657196,29580,0.004537317498150285,1.0,1.0,,,,,
7396,657296,29584,0.002498151880136745,1.0,1.0,,,,,
7397,657396,29588,0.003807931346042627,1.0,1.0,,,,,
7398,657496,29592,0.0037133886455979,1.0,1.0,,,,,
7399,657596,29596,0.0044387047966720486,1.0,1.0,,,,,
7400,657696,29600,0.002659803442142875,1.0,1.0,,,,,
7401,657764,29604,0.005102287102127514,1.0,1.0,0.009628966577649854,1.0,1.0,,
7402,657864,29608,0.004259265631665532,1.0,1.0,,,,,
7403,657964,29612,0.0037906665044863657,1.0,1.0,,,,,
7404,658032,29616,0.005023736095204078,1.0,1.0,,,,,
7405,658100,29620,0.00583884480847269,1.0,1.0,,,,,
7406,658168,29624,0.005370103239962898,1.0,1.0,,,,,
7407,658268,29628,0.004254915417812088,1.0,1.0,,,,,
7408,658336,29632,0.007191582217511871,1.0,1.0,,,,,
7409,658436,29636,0.004369711385518865,1.0,1.0,0.00757760782355807,1.0,1.0,,
7410,658536,29640,0.0031682454714617833,1.0,1.0,,,,,
7411,658636,29644,0.004579488474919612,1.0,1.0,,,,,
7412,658704,29648,0.00573938123988353,1.0,1.0,,,,,
7413,658804,29652,0.003832862346087236,1.0,1.0,,,,,
7414,658872,29656,0.004791716245890267,1.0,1.0,,,,,
7415,658972,29660,0.003966789036098628,1.0,1.0,,,,,
7416,659040,29664,0.005140974778048867,1.0,1.0,,,,,
7417,659140,29668,0.0036244354816874435,1.0,1.0,0.00703082964046918,1.0,1.0,,
7418,659240,29672,0.00368408089961926,1.0,1.0,,,,,
7419,659308,29676,0.005753993546407807,1.0,1.0,,,,,
7420,659408,29680,0.003922951904647914,1.0,1.0,,,,,
7421,659508,29684,0.0035196982362614006,1.0,1.0,,,,,
7422,659576,29688,0.0057106440891036385,1.0,1.0,,,,,
7423,659676,29692,0.003936475260896099,1.0,1.0,,,,,
7424,659744,29696,0.005668106954104549,1.0,1.0,,,,,
7425,659844,29700,0.003432086487854596,1.0,1.0,0.00996312156993251,1.0,1.0,,
7426,659944,29704,0.004079962009292088,1.0,1.0,,,,,
7427,660012,29708,0.00505174020898557,1.0,1.0,,,,,
7428,660080,29712,0.0064863274802023346,1.0,1.0,,,,,
7429,660180,29716,0.004192359352621882,1.0,1.0,,,,,
7430,660248,29720,0.005654920315402663,1.0,1.0,,,,,
7431,660316,29724,0.005782422640883933,1.0,1.0,,,,,
7432,660384,29728,0.005490561938728335,1.0,1.0,,,,,
7433,660452,29732,0.005491969653504478,1.0,1.0,0.008409107770651849,1.0,1.0,,
7434,660520,29736,0.005680319265501899,1.0,1.0,,,,,
7435,660620,29740,0.0037836949459092634,1.0,1.0,,,,,
7436,660720,29744,0.0032364318270169654,1.0,1.0,,,,,
7437,660788,29748,0.0064611093104010395,1.0,1.0,,,,,
7438,660888,29752,0.003742943427997195,1.0,1.0,,,,,
7439,660956,29756,0.004836343779790173,1.0,1.0,,,,,
7440,661056,29760,0.0036353208919182992,1.0,1.0,,,,,
7441,661156,29764,0.0034297169998318117,1.0,1.0,0.012521207154940761,1.0,1.0,,
7442,661256,29768,0.0034535303453656677,1.0,1.0,,,,,
7443,661356,29772,0.003970389962291308,1.0,1.0,,,,,
7444,661456,29776,0.0038326750205061795,1.0,1.0,,,,,
7445,661556,29780,0.00375796918239382,1.0,1.0,,,,,
7446,661656,29784,0.0033075585893858135,1.0,1.0,,,,,
7447,661756,29788,0.004159657957752488,1.0,1.0,,,,,
7448,661888,29792,0.003539015482079471,1.0,1.0,,,,,
7449,661988,29796,0.0029820772613715074,1.0,1.0,0.007691143198356682,1.0,1.0,,
7450,662056,29800,0.005570180401311775,1.0,1.0,,,,,
7451,662124,29804,0.004715896877008918,1.0,1.0,,,,,
7452,662224,29808,0.00339318962192132,1.0,1.0,,,,,
7453,662324,29812,0.0038256219501321847,1.0,1.0,,,,,
7454,662424,29816,0.004248779795184494,1.0,1.0,,,,,
7455,662492,29820,0.004919159142950811,1.0,1.0,,,,,
7456,662592,29824,0.0047802623374721565,1.0,1.0,,,,,
7457,662692,29828,0.004745651405722698,1.0,1.0,0.007069193799248921,1.0,1.0,,
7458,662760,29832,0.005534994365597079,1.0,1.0,,,,,
7459,662860,29836,0.0036903840923084795,1.0,1.0,,,,,
7460,662960,29840,0.003921571130188042,1.0,1.0,,,,,
7461,663028,29844,0.006053127729868616,1.0,1.0,,,,,
7462,663128,29848,0.003492855849130923,1.0,1.0,,,,,
7463,663228,29852,0.0038819923007907,1.0,1.0,,,,,
7464,663328,29856,0.005432981031894989,1.0,1.0,,,,,
7465,663396,29860,0.004953123871444473,1.0,1.0,0.00928826633136368,1.0,1.0,,
7466,663496,29864,0.0039029038829231713,1.0,1.0,,,,,
7467,663596,29868,0.002229005082024779,1.0,1.0,,,,,
7468,663696,29872,0.002865963096910584,1.0,1.0,,,,,
7469,663796,29876,0.004930735132749285,1.0,1.0,,,,,
7470,663864,29880,0.005767658218363324,1.0,1.0,,,,,
7471,663932,29884,0.004887670240302908,1.0,1.0,,,,,
7472,664032,29888,0.003309112342650149,1.0,1.0,,,,,
7473,664132,29892,0.0039626163067698825,1.0,1.0,0.01566061859151793,1.0,1.0,,
7474,664200,29896,0.00497507496618975,1.0,1.0,,,,,
7475,664300,29900,0.003541757538240939,1.0,1.0,,,,,
7476,664368,29904,0.0056974599963488,1.0,1.0,,,,,
7477,664468,29908,0.0036299733667862493,1.0,1.0,,,,,
7478,664568,29912,0.003269568546385016,1.0,1.0,,,,,
7479,664636,29916,0.004996751077368839,1.0,1.0,,,,,
7480,664704,29920,0.006337316204308285,1.0,1.0,,,,,
7481,664772,29924,0.005247021409698433,1.0,1.0,0.010133525450294983,1.0,1.0,,
7482,664872,29928,0.004140888255861923,1.0,1.0,,,,,
7483,664972,29932,0.0030202606109771563,1.0,1.0,,,,,
7484,665072,29936,0.003561825752293218,1.0,1.0,,,,,
7485,665172,29940,0.0035126024051979417,1.0,1.0,,,,,
7486,665272,29944,0.004605725058841788,1.0,1.0,,,,,
7487,665372,29948,0.00383592815365604,1.0,1.0,,,,,
7488,665472,29952,0.003880127581911212,1.0,1.0,,,,,
7489,665572,29956,0.00474948848576725,1.0,1.0,0.008431230223183272,1.0,1.0,,
7490,665640,29960,0.0057910928501087155,1.0,1.0,,,,,
7491,665740,29964,0.004046874550830809,1.0,1.0,,,,,
7492,665808,29968,0.005833830290182639,1.0,1.0,,,,,
7493,665908,29972,0.0031604904318477934,1.0,1.0,,,,,
7494,666008,29976,0.0036802828576230208,1.0,1.0,,,,,
7495,666108,29980,0.004184301830807904,1.0,1.0,,,,,
7496,666208,29984,0.005269832054055637,1.0,1.0,,,,,
7497,666308,29988,0.0038540947825092676,1.0,1.0,0.006912329533999563,1.0,1.0,,
7498,666408,29992,0.004428076673898975,1.0,1.0,,,,,
7499,666508,29996,0.003983142605127737,1.0,1.0,,,,,
7500,666608,30000,0.003747246195661549,1.0,1.0,,,,,
7501,666740,30004,0.0031195124462453368,1.0,1.0,,,,,
7502,666840,30008,0.003854769481754386,1.0,1.0,,,,,
7503,666908,30012,0.005499477334607041,1.0,1.0,,,,,
7504,666976,30016,0.004795469839439503,1.0,1.0,,,,,
7505,667044,30020,0.00719872815675086,1.0,1.0,0.009035435660622752,1.0,1.0,,
7506,667112,30024,0.004512899057267917,1.0,1.0,,,,,
7507,667212,30028,0.004479825186553317,1.0,1.0,,,,,
7508,667312,30032,0.003901567383173463,1.0,1.0,,,,,
7509,667380,30036,0.005293894262873389,1.0,1.0,,,,,
7510,667480,30040,0.0033702447047667156,1.0,1.0,,,,,
7511,667580,30044,0.0033602648089095474,1.0,1.0,,,,,
7512,667648,30048,0.006093112331331784,1.0,1.0,,,,,
7513,667716,30052,0.004856568039847903,1.0,1.0,0.008533887115213155,1.0,1.0,,
7514,667816,30056,0.003981630303694254,1.0,1.0,,,,,
7515,667916,30060,0.004056280660097353,1.0,1.0,,,,,
7516,668016,30064,0.0041634759473753525,1.0,1.0,,,,,
7517,668116,30068,0.004308999935477604,1.0,1.0,,,,,
7518,668216,30072,0.003857160595216566,1.0,1.0,,,,,
7519,668316,30076,0.0038873691543307304,1.0,1.0,,,,,
7520,668416,30080,0.004237186687076608,1.0,1.0,,,,,
7521,668484,30084,0.006982798552703002,1.0,1.0,0.010942055594751459,1.0,1.0,,
7522,668584,30088,0.004070930933299272,1.0,1.0,,,,,
7523,668652,30092,0.006095337865171422,1.0,1.0,,,,,
7524,668752,30096,0.004673926390245604,1.0,1.0,,,,,
7525,668820,30100,0.003857879742086183,1.0,1.0,,,,,
7526,668920,30104,0.00431634024357282,1.0,1.0,,,,,
7527,669052,30108,0.003029002877764802,1.0,1.0,,,,,
7528,669120,30112,0.00618491299219501,1.0,1.0,,,,,
7529,669188,30116,0.005743437665661486,1.0,1.0,0.010541722334173258,1.0,1.0,,
7530,669288,30120,0.0035524550152199377,1.0,1.0,,,,,
7531,669388,30124,0.00373070113727122,1.0,1.0,,,,,
7532,669456,30128,0.0048379827355760786,1.0,1.0,,,,,
7533,669524,30132,0.005308057904560393,1.0,1.0,,,,,
7534,669656,30136,0.003183508918256006,1.0,1.0,,,,,
7535,669756,30140,0.0037274648451484757,1.0,1.0,,,,,
7536,669856,30144,0.0037874768142589356,1.0,1.0,,,,,
7537,669924,30148,0.005774598814445184,1.0,1.0,0.006340892857665105,1.0,1.0,,
7538,669992,30152,0.005345128303041165,1.0,1.0,,,,,
7539,670060,30156,0.00582344374832551,1.0,1.0,,,,,
7540,670160,30160,0.004246647485300118,1.0,1.0,,,,,
7541,670228,30164,0.004774350809232173,1.0,1.0,,,,,
7542,670296,30168,0.00492810587975997,1.0,1.0,,,,,
7543,670396,30172,0.004514749694559488,1.0,1.0,,,,,
7544,670464,30176,0.006654129444168246,1.0,1.0,,,,,
7545,670564,30180,0.004377965764087042,1.0,1.0,0.011728768209964074,1.0,1.0,,
7546,670664,30184,0.00459318947530911,1.0,1.0,,,,,
7547,670764,30188,0.004947694882057186,1.0,1.0,,,,,
7548,670864,30192,0.004353929950679626,1.0,1.0,,,,,
7549,670964,30196,0.004082974854197711,1.0,1.0,,,,,
7550,671064,30200,0.0043685457833725376,1.0,1.0,,,,,
7551,671164,30204,0.003622922529473337,1.0,1.0,,,,,
7552,671264,30208,0.004723585699546747,1.0,1.0,,,,,
7553,671364,30212,0.004278150617214837,1.0,1.0,0.006782507091957643,1.0,1.0,,
7554,671432,30216,0.00551372818151454,1.0,1.0,,,,,
7555,671532,30220,0.0032106580300504638,1.0,1.0,,,,,
7556,671632,30224,0.0034551842645963713,1.0,1.0,,,,,
7557,671732,30228,0.003954856185101695,1.0,1.0,,,,,
7558,671832,30232,0.0033342382128742115,1.0,1.0,,,,,
7559,671900,30236,0.004564901977813947,1.0,1.0,,,,,
7560,672032,30240,0.0034554132274082286,1.0,1.0,,,,,
7561,672100,30244,0.006186288643221829,1.0,1.0,0.0062665158329924964,1.0,1.0,,
7562,672200,30248,0.004426538216840352,1.0,1.0,,,,,
7563,672300,30252,0.003994308909245996,1.0,1.0,,,,,
7564,672400,30256,0.004460880614685654,1.0,1.0,,,,,
7565,672468,30260,0.00473046179874759,1.0,1.0,,,,,
7566,672568,30264,0.003642306328365621,1.0,1.0,,,,,
7567,672668,30268,0.0042303792866026065,1.0,1.0,,,,,
7568,672768,30272,0.0044913627703859205,1.0,1.0,,,,,
7569,672868,30276,0.0035782028491361706,1.0,1.0,0.007961698157316715,1.0,1.0,,
7570,672968,30280,0.004547425971425909,1.0,1.0,,,,,
7571,673068,30284,0.004021570896075867,1.0,1.0,,,,,
7572,673136,30288,0.005927215619354643,1.0,1.0,,,,,
7573,673236,30292,0.0035291988641294597,1.0,1.0,,,,,
7574,673336,30296,0.0036526173724852617,1.0,1.0,,,,,
7575,673436,30300,0.004099177357509618,1.0,1.0,,,,,
7576,673536,30304,0.004523057361396349,1.0,1.0,,,,,
7577,673636,30308,0.0038814953885210036,1.0,1.0,0.009175688450333473,1.0,1.0,,
